#class tools::wcsv::ntuple
#title Truth information
#separator 44
#vector_separator 59
#column int EventNumber
#column double Phi
#column double Theta
#column double Momentum
#column int ParticleCode
94,-0.128609,1.93035,45.1555,0
94,-0.133918,1.93513,0.344456,2
94,3.01294,1.2112,45.5,0
95,2.56014,2.93409,45.5,0
95,-0.581448,0.207501,45.5,0
96,-1.45863,0.639816,5.22255,2
96,-1.4591,0.639916,38.4964,0
96,-1.45912,0.639936,1.78109,2
96,1.68255,2.50169,45.5,0
97,0.513827,2.6807,45.5,0
97,-2.62777,0.460896,45.5,0
98,1.18481,2.01525,45.4905,0
98,1.18648,2.01589,0.00953073,2
98,-1.95679,1.12634,45.5,0
99,-2.87632,1.21066,0.00149927,2
99,-2.8745,1.21398,45.4985,0
99,-2.81093,1.11191,1.20785e-05,2
99,0.267095,1.92761,45.5,0
100,1.39955,0.551895,45.5,0
100,-1.74204,2.5897,45.5,0
101,1.47936,2.36082,7.62799,2
101,1.47918,2.36244,1.54801,2
101,-1.6548,0.78249,0.0201379,2
101,-1.66243,0.77939,45.4786,0
101,-1.66663,0.775793,0.00127944,2
101,1.47912,2.36248,36.324,0
102,-0.212362,0.699796,45.5,0
102,2.92923,2.4418,45.5,0
103,1.99989,0.619336,0.00129131,2
103,2.08848,0.7526,45.4907,0
103,2.0884,0.735723,0.00806394,2
103,-1.05312,2.389,45.5,0
104,2.10092,2.31892,45.5,0
104,-1.04067,0.822668,45.5,0
105,2.50179,1.70169,45.5,0
105,-0.639801,1.4399,45.5,0
106,0.932667,1.10703,45.5,0
106,-2.20893,2.03456,45.5,0
107,-2.57316,1.35902,43.5946,0
107,-2.5747,1.35898,1.90544,2
107,0.568365,1.78258,45.5,0
108,0.983184,2.56473,45.4687,0
108,0.983821,2.56367,0.0312877,2
108,-2.15841,0.576864,45.5,0
109,1.34051,1.10659,45.5,0
109,-1.80109,2.035,45.5,0
110,-2.28073,0.634612,10.6151,2
110,-1.42657,2.24836,5.40422e-05,2
110,0.814911,2.51624,45.4963,0
110,0.719716,2.50037,0.000832208,2
110,-2.34089,0.622739,34.8877,0
111,-2.17006,0.636333,44.5925,0
111,-2.16962,0.635144,0.907468,2
111,0.971537,2.50528,45.5,0
112,0.903759,0.71545,45.4998,0
112,0.958348,0.780725,0.000225151,2
112,-2.23783,2.42614,45.5,0
113,0.739579,0.720684,45.5,0
113,-2.40201,2.42091,45.5,0
114,0.959973,2.66436,45.5,0
114,-2.18162,0.477231,45.5,0
115,-0.452056,0.292302,45.5,0
115,2.68954,2.84929,45.5,0
116,0.60764,2.6493,45.5,0
116,-2.53395,0.49229,45.5,0
117,-0.625785,1.57664,0.00750896,2
117,-0.875377,1.81854,45.4925,0
117,-0.875141,1.8197,0.000230668,2
117,2.26626,1.32309,45.4998,0
118,1.05644,0.32714,20.2626,0
118,1.04797,0.303981,25.2389,2
118,-2.08971,2.8273,45.4985,0
119,-3.02796,1.34357,45.4673,0
119,-3.02701,1.3532,0.0327301,2
119,0.113632,1.79802,45.5,0
120,-1.64355,1.08077,45.5,0
120,1.49804,2.06082,45.5,0
121,0.263509,1.1444,45.4779,0
121,0.0833218,1.11334,0.0222718,2
121,-2.87817,1.99721,45.4998,0
122,-1.61011,1.69844,26.8241,0
122,-1.60942,1.69853,18.6759,2
122,1.53177,1.44311,45.5,0
123,-0.465162,2.6164,13.5308,2
123,-0.587895,2.43138,30.9775,0
123,-0.754357,2.37022,1.09194,2
123,2.57914,0.65595,45.3998,0
124,2.46902,1.94233,0.18668,2
124,-0.24549,2.04887,0.0996076,2
124,2.89205,1.08967,9.46495,2
124,-0.251325,2.04898,45.3592,0
124,-0.252177,2.05167,0.00261237,2
124,2.89205,1.08968,35.887,0
125,-1.06716,1.71612,4.9791,0
125,2.82619,1.11666,44.7118,2
125,-0.223687,2.04582,41.3091,0
126,1.90674,2.77223,45.5,0
126,2.32287,2.79793,1.59815e-05,2
126,-1.23485,0.369366,45.5,0
127,0.0981676,1.02592,0.286262,2
127,0.177941,0.958442,29.0053,0
127,0.178292,0.958842,16.2091,2
127,-2.96405,2.18259,45.4994,0
128,0.923378,1.5015,45.4941,0
128,0.923174,1.5015,0.00587243,2
128,-2.21821,1.64009,45.5,0
129,-2.38851,0.762053,45.5,0
129,0.753081,2.37954,45.5,0
130,-3.05103,1.68339,0.00979607,2
130,-0.214104,1.46114,45.4767,0
130,-0.227585,1.46772,0.0230457,2
130,2.92742,1.68045,45.4904,0
131,-3.06469,1.38655,45.1823,0
131,-3.07403,1.37255,0.31774,2
131,0.0768387,1.75514,45.5,0
132,2.05112,0.551504,6.48348e-05,2
132,2.05453,0.706864,45.4999,0
132,2.01321,0.59184,2.57265e-05,2
132,-1.08707,2.43473,45.5,0
133,-0.297893,1.19709,0.0336855,2
133,2.33871,2.27784,45.4976,0
133,-2.98121,1.00762,7.9396e-07,2
133,-0.803324,0.863571,45.4687,0
134,-3.04988,2.58834,45.5,0
134,0.0917153,0.55325,45.5,0
135,-1.79585,0.880531,1.63125,2
135,-2.675,1.40058,44.1915,0
135,-2.62711,1.53865,7.923e-06,2
135,0.488426,1.76063,45.1772,0
136,-2.40046,0.946914,0.894377,2
136,-2.31388,1.07099,44.6098,0
136,-2.49749,1.66686,0.0004248,2
136,0.826135,2.07306,45.4954,0
137,-0.832095,0.900654,45.5,0
137,2.3095,2.24094,45.5,0
138,-0.34867,1.43725,45.5,0
138,2.79292,1.70434,45.5,0
139,1.85512,1.53903,0.959703,2
139,-1.2056,1.58042,45.3657,0
139,-1.20552,1.58043,0.132537,2
139,1.93773,1.56165,44.542,0
140,2.10862,2.00827,0.288724,2
140,1.97425,1.9632,40.045,0
140,1.97647,1.96214,5.16755,2
140,-1.16626,1.1782,45.4988,0
141,-1.20661,2.02368,45.4996,0
141,-1.22453,2.03912,0.000376565,2
141,1.93498,1.11791,45.5,0
142,-1.96235,2.82893,45.4996,0
142,-1.20522,2.76185,0.000421098,2
142,1.17926,0.312661,45.5,0
143,0.0414631,0.631323,45.5,0
143,-3.10013,2.51027,45.5,0
144,1.10563,2.13164,45.4902,0
144,1.10532,2.13163,0.00976491,2
144,-2.03597,1.00996,45.5,0
145,0.604037,2.20513,44.0417,0
145,-2.92764,2.15378,3.91031,2
145,-2.49933,0.854855,43.048,0
146,-0.638544,2.30345,45.5,0
146,2.50305,0.838147,45.5,0
147,0.651331,1.10758,45.5,0
147,-2.49026,2.03402,45.5,0
148,0.970221,2.97062,0.582116,2
148,-2.22202,0.343813,45.4953,0
